,date,배추_거래량(kg),배추_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),상추_거래량(kg),상추_가격(원/kg),양상추_거래량(kg),양상추_가격(원/kg),무_거래량(kg),무_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),day
993,2020-07-03,5011.0,1172.0,6422.0,603.0,2583.0,3019.0,3211.5,4870.0,1072.0,1115.0,2559.0,5488.0,870.0,1188.0,3371.81,610.0,887.5,4016.0,금요일
994,2020-07-04,4467.0,1215.0,5729.0,628.0,2286.0,2941.0,3320.0,4481.0,1034.0,1115.0,3013.0,6278.0,751.0,1500.0,3215.96,672.0,850.0,3824.0,토요일
995,2020-07-05,4901.0,1291.0,5660.5,638.5,2280.5,2962.5,3523.25,4515.0,1157.5,1118.0,3059.5,5747.5,814.25,1590.5,4406.96,591.0,947.25,3927.5,일요일
996,2020-07-06,5335.0,1367.0,5592.0,649.0,2275.0,2984.0,3726.5,4549.0,1281.0,1121.0,3106.0,5217.0,877.5,1681.0,5597.96,510.0,1044.5,4031.0,월요일
997,2020-07-07,5449.0,1211.0,6821.5,620.0,2379.0,3052.0,2935.4,4600.0,1261.0,1076.0,2856.0,5453.0,854.5,1591.0,3592.83,540.0,909.5,3843.0,화요일
998,2020-07-08,4345.0,1387.0,5631.0,587.0,2526.0,3047.0,2933.3,4899.0,1137.0,1080.0,2770.0,6144.0,924.5,1093.0,3929.83,468.0,736.0,3785.0,수요일
999,2020-07-09,4202.0,1462.0,5230.0,566.0,2321.0,3171.0,3089.0,4631.0,1091.3,1139.0,2803.7,4579.0,876.0,1059.0,2231.81,684.0,741.4,4057.0,목요일
1000,2020-07-10,4268.0,1444.0,4897.5,617.0,2436.0,3124.0,3205.5,4629.0,1030.0,1082.0,2811.0,4292.0,902.0,1076.0,3966.96,530.0,824.9,3689.0,금요일
1001,2020-07-11,3359.0,1601.0,4225.0,638.0,2407.8,3260.0,3453.4,4565.0,779.0,1399.0,2755.0,5780.0,969.5,1498.0,2526.83,591.0,792.0,3465.0,토요일
1002,2020-07-12,3965.5,1665.5,4748.5,659.5,2314.9,3185.0,3773.5,4463.0,983.0,1457.0,3004.5,5774.0,987.25,1446.5,3321.83,631.0,875.25,3571.0,일요일
1003,2020-07-13,4572.0,1730.0,5272.0,681.0,2222.0,3110.0,4093.6,4361.0,1187.0,1515.0,3254.0,5768.0,1005.0,1395.0,4116.83,671.0,958.5,3677.0,월요일
1004,2020-07-14,3342.0,1835.0,3658.0,703.0,2302.0,3764.0,3114.6,4096.0,942.0,1615.0,2710.0,4175.0,876.5,1248.0,3661.96,558.0,853.5,3146.0,화요일
1005,2020-07-15,3684.0,1517.0,4825.0,758.0,2168.8,3796.0,2343.0,4604.0,845.0,1616.0,2514.0,3417.0,872.5,1142.0,2543.83,772.0,860.0,2886.0,수요일
1006,2020-07-16,5926.0,1057.0,5291.5,758.0,2305.0,3650.0,3063.5,5521.0,1035.3,1639.0,2573.0,4023.0,868.0,1106.0,3633.33,679.0,814.9,3186.0,목요일
1007,2020-07-17,4901.0,1110.0,5843.0,749.0,2300.0,3798.0,2931.2,5630.0,1307.0,1489.0,2846.5,4737.0,717.5,1445.0,4350.46,645.0,905.0,2939.0,금요일
1008,2020-07-18,4146.0,1319.0,5848.0,741.0,2184.0,3886.0,3224.5,5152.0,1371.0,1427.0,3235.4,5476.0,844.0,1649.0,4131.28,503.0,806.5,2758.0,토요일
1009,2020-07-19,4603.0,1362.0,6560.75,747.5,2309.55,4000.5,3399.65,5198.0,1439.5,1333.5,3322.2,4913.0,1016.75,1415.0,3997.62,539.0,828.75,2962.0,일요일
1010,2020-07-20,5060.0,1405.0,7273.5,754.0,2435.1,4115.0,3574.8,5244.0,1508.0,1240.0,3409.0,4350.0,1189.5,1181.0,3863.96,575.0,851.0,3166.0,월요일
1011,2020-07-21,4608.0,1313.0,5317.5,707.0,2223.0,3993.0,2879.0,5439.0,1332.0,1080.0,2746.0,3725.0,921.5,954.0,1938.94,880.0,845.5,3060.0,화요일
1012,2020-07-22,5106.0,1072.0,6012.5,685.0,2211.0,4287.0,2957.5,5172.0,1433.0,806.0,2812.0,3316.0,734.0,1054.0,4653.33,483.0,809.0,3413.0,수요일
1013,2020-07-23,4548.0,1055.0,4763.0,730.0,1552.0,4287.0,2946.9,4967.0,1050.0,1222.0,2755.0,3807.0,679.0,1159.0,3133.96,667.0,823.5,3206.0,목요일
1014,2020-07-24,4439.0,996.0,5593.0,670.0,1401.0,4402.0,2979.2,4824.0,1084.3,1484.0,2716.0,3548.0,807.0,1370.0,3013.1800000000003,604.0,854.2,3091.0,금요일
1015,2020-07-25,3843.0,1243.0,4140.5,742.0,1264.0,4331.0,3467.5,4516.0,827.0,1574.0,3000.0,2948.0,805.0,1298.0,1783.83,741.0,739.0,3696.0,토요일
1016,2020-07-26,4473.5,1439.5,3850.75,822.0,1614.5,4460.0,3491.4,5056.0,1098.0,1514.0,3038.0,3643.0,774.5,1498.0,3391.33,640.0,750.5,4360.0,일요일
1017,2020-07-27,5104.0,1636.0,3561.0,902.0,1965.0,4589.0,3515.3,5596.0,1369.0,1454.0,3076.0,4338.0,744.0,1698.0,4998.83,539.0,762.0,5024.0,월요일
1018,2020-07-28,5079.0,1474.0,6183.5,834.0,1910.0,4498.0,2821.7,6566.0,1316.0,1397.0,2915.0,4856.0,957.5,2375.0,3108.81,705.0,749.5,4907.0,화요일
1019,2020-07-29,4407.0,1515.0,5351.0,884.0,1732.0,4432.0,2876.0,7733.0,1406.5,1263.0,2850.0,5842.0,1246.0,1563.0,3652.78,531.0,791.0,5001.0,수요일
1020,2020-07-30,4584.0,1615.0,4817.0,970.0,1924.0,4711.0,3178.0,9508.0,1148.3,1442.0,3017.0,6101.0,884.5,1752.0,3083.33,623.0,790.9,4851.0,목요일
1021,2020-07-31,5112.0,1258.0,6098.0,979.0,2033.0,4741.0,3841.5,8685.0,1033.0,2011.0,3428.0,5495.0,889.5,2012.0,3743.96,571.0,906.5,4112.0,금요일
1022,2020-08-01,5319.0,1508.0,7158.0,950.0,1717.5,4767.5,3768.7,8299.5,1161.0,2098.5,3533.0,5588.5,835.5,2598.5,3688.895,641.5,863.5,4096.5,토요일
1023,2020-08-02,5319.0,1508.0,7158.0,950.0,1717.5,4767.5,3768.7,8299.5,1161.0,2098.5,3533.0,5588.5,835.5,2598.5,3688.895,641.5,863.5,4096.5,일요일
1024,2020-08-03,5526.0,1758.0,8218.0,921.0,1402.0,4794.0,3695.9,7914.0,1289.0,2186.0,3638.0,5682.0,781.5,3185.0,3633.83,712.0,820.5,4081.0,월요일
1025,2020-08-04,4690.0,1664.0,5381.0,889.0,1563.0,4629.0,2852.2,6608.0,966.3,1840.0,2672.0,5447.0,699.5,2466.0,3133.33,704.0,531.7,4434.0,화요일
1026,2020-08-05,4599.0,1687.0,5927.0,882.0,1633.0,4759.0,2646.2,7311.0,1067.0,2013.0,2507.5,7180.0,732.0,3200.0,3279.05,658.0,448.5,6379.0,수요일
1027,2020-08-06,4721.0,1729.0,5412.0,846.0,1667.0,4752.0,2381.5,10557.0,1033.0,1906.0,2391.0,10930.0,858.5,3083.0,2582.6800000000003,734.0,570.0,5198.0,목요일
1028,2020-08-07,4306.0,2167.0,3800.0,891.0,2003.0,4812.0,2508.2,12738.0,816.0,2987.0,2807.0,11791.0,717.0,2661.0,2105.11,1051.0,542.0,5322.0,금요일
1029,2020-08-08,4872.0,2256.0,5172.0,891.0,1718.0,4879.0,3070.5,13143.0,1198.0,2131.0,3067.7,11239.0,828.5,2954.0,5293.96,585.0,538.0,5593.0,토요일
1030,2020-08-09,5200.5,2236.0,5236.25,929.0,1909.5,4805.0,3088.8,12872.0,1348.5,2416.0,3216.35,9241.0,782.75,3212.5,4173.96,732.5,553.75,5687.5,일요일
1031,2020-08-10,5529.0,2216.0,5300.5,967.0,2101.0,4731.0,3107.1,12601.0,1499.0,2701.0,3365.0,7243.0,737.0,3471.0,3053.96,880.0,569.5,5782.0,월요일
1032,2020-08-11,4380.0,2450.0,5591.5,959.0,1786.0,4742.0,3124.3,12336.0,1325.0,2520.0,2579.0,6531.0,816.5,4671.0,3613.28,760.0,531.0,5550.0,화요일
1033,2020-08-12,4167.0,2344.0,5964.0,939.0,2007.0,4844.0,2565.6,13133.0,1121.0,3114.0,2218.7,9164.0,966.0,3069.0,3128.81,817.0,447.0,5677.0,수요일
1034,2020-08-13,4569.0,2177.0,5194.0,959.0,1534.0,4927.0,2584.0,13376.0,1398.0,2205.0,2382.0,9904.0,677.5,3073.0,5373.83,709.0,466.0,6098.0,목요일
1035,2020-08-14,4379.0,2674.0,5135.5,961.0,1077.0,5231.0,2638.5,16480.0,1427.0,1693.0,2436.0,12614.0,660.0,3369.0,4033.33,609.0,418.5,5516.0,금요일
1036,2020-08-15,4288.0,2897.0,4876.0,954.0,1093.0,4878.0,3078.9,17319.0,1564.0,1560.0,2703.8,17448.0,708.0,3653.0,3373.28,612.0,433.0,6025.0,토요일
1037,2020-08-16,4170.0,3102.0,5154.5,945.0,1342.0,5179.5,3268.5,14968.5,1414.5,2618.0,2913.15,15662.0,856.75,3311.0,3006.12,739.5,462.25,6009.5,일요일
1038,2020-08-17,4052.0,3307.0,5433.0,936.0,1591.0,5481.0,3458.1,12618.0,1265.0,3676.0,3122.5,13876.0,1005.5,2969.0,2638.96,867.0,491.5,5994.0,월요일
1039,2020-08-18,3976.0,2653.0,4680.0,960.0,1517.0,5247.0,2762.8,10730.0,1236.0,2073.0,2641.0,12356.0,804.0,3217.0,3678.46,696.0,372.5,5784.0,화요일
1040,2020-08-19,4137.0,2316.0,5673.0,938.0,1442.0,5096.0,2795.0,10855.0,1313.0,1682.0,2635.0,12364.0,708.0,3658.0,3538.2,748.0,433.5,5372.0,수요일
1041,2020-08-20,3796.0,2564.0,5320.0,881.0,1338.0,5030.0,2644.2,11503.0,1331.0,1431.0,2383.0,9768.0,819.5,3200.0,2678.6800000000003,886.0,438.5,4726.0,목요일
1042,2020-08-21,3950.0,2413.0,5027.0,890.0,1362.0,5217.0,2557.2,12308.0,1392.0,1270.0,2685.0,9501.0,1048.5,2136.0,3568.83,804.0,397.0,5301.0,금요일
1043,2020-08-22,3314.0,2848.0,4728.0,890.0,1698.0,5381.0,3157.0,13355.0,1062.0,1847.0,3042.0,10808.0,822.5,2443.0,2568.28,938.0,436.0,6187.0,토요일
1044,2020-08-23,3794.5,2799.0,5101.75,934.5,1742.0,5177.0,3263.2,12425.0,1174.0,1995.0,3183.0,8639.0,896.0,2311.0,2888.545,1031.0,487.0,5652.0,일요일
1045,2020-08-24,4275.0,2750.0,5475.5,979.0,1786.0,4973.0,3369.4,11495.0,1286.0,2143.0,3324.0,6470.0,969.5,2179.0,3208.81,1124.0,538.0,5117.0,월요일
1046,2020-08-25,4779.0,1971.0,6149.0,915.0,1777.0,4753.0,3066.8,9073.0,1323.0,2019.0,3092.0,4532.0,770.5,2189.0,4163.98,1122.0,509.5,5161.0,화요일
1047,2020-08-26,4076.0,1869.0,5835.0,928.0,1800.0,5456.0,2938.2,9302.0,1452.0,1916.0,2922.0,10357.0,744.0,2346.0,3313.9300000000003,1313.0,516.0,4628.0,수요일
1048,2020-08-27,4057.0,2055.0,4275.0,931.0,1340.0,5670.0,2973.7,9618.0,1434.0,1875.0,2510.0,4978.0,630.0,2678.0,3066.15,1390.0,468.5,5335.0,목요일
1049,2020-08-28,3204.0,1781.0,4360.0,981.0,1320.0,5613.0,2710.2,9009.0,1036.0,2727.0,2652.0,5438.0,810.0,2258.0,3253.73,1360.0,375.5,6358.0,금요일
1050,2020-08-29,3400.0,2124.0,5751.5,958.0,1514.0,5830.0,3281.9,6572.0,1276.0,1715.0,3295.0,3168.0,698.0,2280.0,3308.31,1002.0,394.0,7244.0,토요일
1051,2020-08-30,4034.5,2020.5,5601.75,956.0,1612.75,5605.0,3472.8500000000004,6049.5,1257.5,1800.5,3238.5,2871.5,789.0,2071.5,3560.995,982.5,476.25,6738.0,일요일
1052,2020-08-31,4669.0,1917.0,5452.0,954.0,1711.5,5380.0,3663.8,5527.0,1239.0,1886.0,3182.0,2575.0,880.0,1863.0,3813.68,963.0,558.5,6232.0,월요일
1053,2020-09-01,4247.0,1748.0,4951.0,943.0,1660.0,4883.0,3003.7,5200.0,1356.0,1459.0,2651.0,7002.0,868.0,1451.0,4278.98,930.0,502.7,6946.0,화요일
1054,2020-09-02,4495.0,1875.0,5889.0,989.0,1613.5,5267.0,3012.4,5016.0,1403.0,1546.0,2520.0,3637.0,798.5,1549.0,3143.1800000000003,1177.0,467.2,7435.0,수요일
1055,2020-09-03,3683.0,1729.0,5231.0,1005.0,1454.0,5241.0,2734.0,5188.0,1045.0,2286.0,2632.0,3606.0,826.5,1371.0,2453.46,1367.0,531.5,6887.0,목요일
1056,2020-09-04,2749.0,1808.0,5939.0,994.0,1678.0,5623.0,2303.3,8065.0,811.0,3082.0,2460.0,4438.0,707.0,1663.0,2914.58,1067.0,472.0,7262.0,금요일
1057,2020-09-05,3650.0,2265.0,5446.0,983.0,1499.0,5547.0,2760.6,11605.0,1471.0,1770.0,2816.0,5064.0,850.5,1495.0,4018.7,993.0,506.5,7774.0,토요일
1058,2020-09-06,3867.5,2472.0,6065.5,978.5,1739.5,5476.0,3184.55,11275.5,1294.0,3824.5,2895.25,6005.5,759.0,1949.0,4250.9400000000005,1056.5,500.75,8745.5,일요일
1059,2020-09-07,4085.0,2679.0,6685.0,974.0,1980.0,5405.0,3608.5,10946.0,1117.0,5879.0,2974.5,6947.0,667.5,2403.0,4483.18,1120.0,495.0,9717.0,월요일
1060,2020-09-08,3010.0,2498.0,4124.0,1000.0,1757.0,5327.0,2516.0,12329.0,1316.0,2641.0,2481.0,6476.0,823.5,3387.0,3283.98,1113.0,590.5,8728.0,화요일
1061,2020-09-09,3787.0,1979.0,6150.5,1040.0,1415.0,5124.0,2087.7,12774.0,981.0,2512.0,2771.0,4089.0,1139.5,1951.0,5134.83,903.0,605.0,6880.0,수요일
1062,2020-09-10,3703.0,2306.0,5830.0,1022.0,1556.0,5415.0,2736.7,12145.0,1456.3,2380.0,2796.0,4986.0,736.0,2249.0,4093.83,1008.0,459.2,7086.0,목요일
1063,2020-09-11,3637.0,2852.0,6528.0,1005.0,1950.0,5319.0,2544.8,12439.0,1227.0,2237.0,2630.5,6982.0,734.0,2461.0,3978.18,1007.0,438.5,8028.0,금요일
1064,2020-09-12,3436.0,3137.0,5630.0,988.0,1882.0,5351.0,3096.5,13491.0,1579.0,2047.0,3086.0,8327.0,872.5,2964.0,4497.65,868.0,466.0,9280.0,토요일
1065,2020-09-13,3935.5,3010.0,6063.0,996.5,1964.5,5330.0,3149.95,13575.5,1418.3,2565.5,3372.0,6937.0,897.75,3049.5,4305.99,1064.5,514.25,9012.5,일요일
1066,2020-09-14,4435.0,2883.0,6496.0,1005.0,2047.0,5309.0,3203.4,13660.0,1257.6,3084.0,3658.0,5547.0,923.0,3135.0,4114.33,1261.0,562.5,8745.0,월요일
1067,2020-09-15,4802.0,2449.0,6164.0,981.0,2104.0,5305.0,2712.8,14379.0,1660.0,2144.0,2921.0,5240.0,1113.5,2488.0,4888.98,1062.0,570.0,8408.0,화요일
1068,2020-09-16,5100.5,2322.0,5911.0,1002.0,1835.0,5314.0,2691.3,13194.0,1599.6,2110.0,2786.0,8405.0,823.5,2815.0,5532.83,1022.0,534.9,7786.0,수요일
1069,2020-09-17,4392.0,2613.0,5819.0,1012.0,1789.0,5038.0,2556.5,13082.0,1503.0,2031.0,2975.0,6536.0,905.5,2995.0,4219.48,3375.0,559.0,7165.0,목요일
1070,2020-09-18,4868.0,2428.0,6478.0,1008.0,1581.5,4982.0,2613.6,13504.0,1438.0,1977.0,3040.0,5295.0,1016.0,2116.0,5133.98,1133.0,517.3,7131.0,금요일
1071,2020-09-19,5337.0,2381.0,5262.0,1012.0,1728.0,5128.0,3182.9,12720.0,1395.0,1924.0,3484.8,5118.0,874.5,2863.0,4933.88,1166.0,568.0,7534.0,토요일
1072,2020-09-20,5918.0,2310.0,6108.25,1029.5,1881.5,5162.5,3258.05,12001.0,1468.0,1876.5,3676.65,4629.0,942.75,2771.5,6053.68,1028.5,685.5,7142.0,일요일
1073,2020-09-21,6499.0,2239.0,6954.5,1047.0,2035.0,5197.0,3333.2,11282.0,1541.0,1829.0,3868.5,4140.0,1011.0,2680.0,7173.48,891.0,803.0,6750.0,월요일
1074,2020-09-22,6024.0,3627.0,6853.0,1061.0,2072.25,5272.0,2649.5,11833.0,1420.0,1862.0,3372.5,4224.0,882.5,2710.0,5725.08,1015.0,800.0,5817.0,화요일
1075,2020-09-23,6056.0,2276.0,7513.0,1046.0,1693.5,5061.0,2566.0,12336.0,1371.0,2112.0,3137.3,4367.0,943.0,2263.0,6016.8,988.0,835.5,6023.0,수요일
1076,2020-09-24,6577.0,2085.0,7474.0,1042.0,1797.0,5082.0,2486.8,12307.0,1331.3,2472.0,3137.0,4574.0,941.5,2578.0,5558.83,1114.0,933.7,6575.0,목요일
1077,2020-09-25,5960.0,2242.0,7935.0,986.0,2299.5,5276.0,2542.9,14237.0,1372.0,2166.0,3475.0,3707.0,1014.0,2530.0,5166.83,1210.0,1250.0,6490.0,금요일
1078,2020-09-26,5885.0,2472.0,6957.0,975.0,1950.0,5526.0,3185.8,12493.0,1583.0,2015.0,3642.0,3226.0,1087.0,2089.0,4680.33,1203.0,1635.0,6926.0,토요일
1079,2020-09-27,6921.0,2485.0,7579.5,963.0,2014.625,5495.0,3636.45,12807.5,1580.5,2285.5,4061.75,3572.5,1140.75,1948.0,6301.655,1202.5,2413.5,7475.5,일요일
1080,2020-09-28,7957.0,2498.0,8202.0,951.0,2079.25,5464.0,4087.1,13122.0,1578.0,2556.0,4481.5,3919.0,1194.5,1807.0,7922.98,1202.0,3192.0,8025.0,월요일
1081,2020-09-29,6390.0,2678.0,5189.0,970.0,2297.1,5523.0,3795.0,12590.0,1603.0,2535.0,4163.7,3369.0,1202.5,2216.0,6339.48,1319.0,3314.0,5860.0,화요일
1082,2020-09-30,3494.0,1649.0,5253.5,1011.5,757.0,5254.0,3588.9,7910.0,1158.0,2791.0,3522.0,2077.0,652.0,1863.0,4742.68,981.0,1863.5,3212.0,수요일
1083,2020-10-01,5493.0,1536.5,5253.5,1011.5,1245.5,5312.5,4105.45,5921.5,1349.5,2580.0,4285.0,2659.5,1011.5,1757.0,5143.585,1069.5,1856.25,2759.0,목요일
1084,2020-10-02,5493.0,1536.5,5253.5,1011.5,1245.5,5312.5,4105.45,5921.5,1349.5,2580.0,4285.0,2659.5,1011.5,1757.0,5143.585,1069.5,1856.25,2759.0,금요일
1085,2020-10-03,5493.0,1536.5,5253.5,1011.5,1245.5,5312.5,4105.45,5921.5,1349.5,2580.0,4285.0,2659.5,1011.5,1757.0,5143.585,1069.5,1856.25,2759.0,토요일
1086,2020-10-04,5493.0,1536.5,5253.5,1011.5,1245.5,5312.5,4105.45,5921.5,1349.5,2580.0,4285.0,2659.5,1011.5,1757.0,5143.585,1069.5,1856.25,2759.0,일요일
1087,2020-10-05,7492.0,1424.0,5318.0,1053.0,1734.0,5371.0,4622.0,3933.0,1541.0,2369.0,5048.0,3242.0,1371.0,1651.0,5544.49,1158.0,1849.0,2306.0,월요일
1088,2020-10-06,6460.0,1490.0,4804.0,1182.0,1748.0,5508.0,3194.7,3784.0,1173.0,2568.0,3354.0,1168.0,807.0,1843.0,5706.38,1062.0,1558.5,1765.0,화요일
1089,2020-10-07,6294.0,1309.0,5349.0,1237.0,1501.0,5451.0,2708.0,8881.0,1159.3,2878.0,3014.0,1518.0,1082.0,1680.0,6424.03,957.0,1353.5,2361.0,수요일
1090,2020-10-08,6206.0,1224.0,5218.0,1251.0,1811.5,5266.0,2293.0,5108.0,1238.0,2659.0,3100.0,1420.0,1109.5,1522.0,4515.4,996.0,1441.4,2134.0,목요일
1091,2020-10-09,6086.0,1219.0,6755.0,1175.0,1609.0,5360.0,2362.0,5638.0,1154.0,2545.0,3446.0,1084.0,1254.5,1253.0,4189.33,889.0,1404.5,2087.0,금요일
1092,2020-10-10,5324.0,1206.0,4909.0,1183.0,1905.0,5675.0,2755.4,6305.0,1378.0,2286.0,3333.0,1027.0,908.5,1265.0,3629.88,889.0,1278.8,2311.0,토요일
1093,2020-10-11,6191.5,1272.0,5571.5,1191.5,2018.5,5622.5,2921.45,6788.0,1431.0,2203.5,3097.5,1367.5,950.0,1248.0,4759.27,841.5,1473.6,2220.5,일요일
1094,2020-10-12,7059.0,1338.0,6234.0,1200.0,2132.0,5570.0,3087.5,7271.0,1484.0,2121.0,2862.0,1708.0,991.5,1231.0,5888.66,794.0,1668.4,2130.0,월요일
1095,2020-10-13,7693.0,1111.0,7380.0,1104.0,2006.5,5254.0,2465.6,6262.0,1436.0,2133.0,2894.0,1875.0,945.0,1368.0,4673.01,794.0,1615.5,2235.0,화요일
1096,2020-10-14,6404.0,950.0,5468.0,1173.0,1388.0,5598.0,2657.9,5377.0,1467.0,1786.0,3258.0,1789.0,897.5,1322.0,4393.81,839.0,1386.4,2558.0,수요일
1097,2020-10-15,6196.0,926.0,6087.5,1114.0,2043.75,5332.0,2632.0,4762.0,1346.0,2025.0,3512.0,1357.0,1134.0,1045.0,4964.4,761.0,1609.0,2674.0,목요일
1098,2020-10-16,6373.0,878.0,6545.6,1008.0,1856.0,5346.0,2581.0,4751.0,1247.0,2049.0,3291.0,1062.0,1105.0,945.0,4074.16,891.0,1681.0,2411.0,금요일
1099,2020-10-17,5187.0,880.0,3579.0,1098.0,1666.0,5480.0,2759.3,5690.0,1141.0,2304.0,3046.0,1410.0,823.0,1286.0,5167.95,857.0,1785.0,2222.0,토요일
1100,2020-10-18,6296.0,960.5,4191.8,1262.5,1900.5,5507.0,2785.4,5944.5,1135.8,2523.0,2978.0,1688.0,918.5,1267.5,5748.74,763.0,1834.5,2469.5,일요일
1101,2020-10-19,7405.0,1041.0,4804.6,1427.0,2135.0,5534.0,2811.5,6199.0,1130.6,2742.0,2910.0,1966.0,1014.0,1249.0,6329.53,669.0,1884.0,2717.0,월요일
1102,2020-10-20,7182.0,1106.0,6597.0,1097.0,1938.0,5468.0,2154.6,7734.0,1393.0,2295.0,3106.0,4805.0,1048.5,1377.0,4478.530000000001,774.0,1740.9,2650.0,화요일
1103,2020-10-21,5930.0,932.0,5582.0,1098.0,1596.0,5206.0,2162.1,7376.0,1126.0,2219.0,3140.0,2102.0,1251.5,1058.0,3974.03,791.0,1762.4,2525.0,수요일
1104,2020-10-22,6588.0,831.0,4556.2,1137.0,1650.25,5360.0,2298.0,6778.0,1172.4,2250.0,3282.0,1595.0,958.0,1122.0,27928.88,763.0,1966.7,2386.0,목요일
1105,2020-10-23,5666.0,820.0,5204.5,1167.0,1655.0,5488.0,2521.5,6090.0,1068.0,2430.0,3376.0,1523.0,1084.5,1208.0,30150.03,716.0,2046.0,2319.0,금요일
1106,2020-10-24,4497.0,830.0,4889.0,1125.0,1721.0,5330.0,2860.8,5834.0,1133.0,2455.0,3154.0,1628.0,988.5,1187.0,30150.03,649.0,1409.4,2025.0,토요일
1107,2020-10-25,5671.5,900.5,5456.0,1131.0,1815.5,5452.0,2869.65,5753.5,1221.0,2367.5,3176.0,1848.5,1073.75,1122.0,80279.78,650.0,2344.9,2310.5,일요일
1108,2020-10-26,6846.0,971.0,6023.0,1137.0,1910.0,5574.0,2878.5,5673.0,1309.0,2280.0,3198.0,2069.0,1159.0,1057.0,130409.53,651.0,3280.4,2596.0,월요일
1109,2020-10-27,6140.0,996.0,5071.5,1195.0,2025.0,5468.0,2141.8,6411.0,1052.0,2383.0,3140.0,1860.0,995.0,1043.0,119536.03,670.0,2937.9,2958.0,화요일
1110,2020-10-28,6310.0,935.0,5130.0,1157.0,1738.0,5259.0,2046.0,6474.0,1103.0,2306.0,3126.0,1602.0,839.5,1209.0,200163.38,563.0,3092.6000000000004,2455.0,수요일
1111,2020-10-29,6134.0,793.0,5552.0,1129.0,2163.0,5250.0,2034.3,6186.0,1055.0,2399.0,3080.0,1501.0,755.0,1516.0,258892.53,629.0,2812.9,2537.0,목요일
1112,2020-10-30,5291.0,820.0,4524.5,1227.0,1315.25,5161.0,2128.0,6133.0,995.0,2469.0,2914.0,1616.0,1150.5,1232.0,209145.03,650.0,2888.7000000000003,3114.0,금요일
1113,2020-10-31,4741.0,819.0,4259.0,1201.0,2196.25,5574.0,2310.5,5817.0,1000.0,2443.0,3152.0,2470.0,978.5,1534.0,249185.38,625.0,2610.9,2453.0,토요일
1114,2020-11-01,5418.5,840.0,5175.0,1197.5,2056.625,5397.5,2370.25,6056.0,1143.0,2426.5,3315.75,2180.5,1040.5,1546.0,216344.455,699.0,3098.4,2653.0,일요일
1115,2020-11-02,6096.0,861.0,6091.0,1194.0,1917.0,5221.0,2430.0,6295.0,1286.0,2410.0,3479.5,1891.0,1102.5,1558.0,183503.53,773.0,3585.9,2853.0,월요일
1116,2020-11-03,5165.0,903.0,5174.0,1213.0,1835.0,4959.0,2183.0,5884.0,1236.0,2386.0,3386.0,1644.0,912.5,1319.0,428714.88,675.0,3127.5,2594.0,화요일
1117,2020-11-04,5615.0,776.0,4999.4,1236.0,1599.0,5378.0,2134.4,5275.0,1221.4,2479.0,2922.0,1479.0,1133.5,1096.0,552023.88,2369.0,3608.32,2738.0,수요일
1118,2020-11-05,4110.0,860.0,4453.0,1332.0,1848.5,5449.0,2130.0,5103.0,1058.0,2556.0,2668.0,1519.0,1317.0,991.0,453116.9,745.0,3962.5,2678.0,목요일
1119,2020-11-06,5632.0,926.0,5345.0,1241.0,2100.0,5446.0,1944.0,5019.0,1245.0,2466.0,2712.0,1532.0,1077.0,1034.0,547147.53,735.0,4590.02,2578.0,금요일
1120,2020-11-07,5330.0,859.0,5119.0,1249.0,2170.7,5430.0,2125.0,4946.0,1289.0,2429.0,3008.0,1438.0,895.0,1113.0,606901.38,708.0,4334.5,2455.0,토요일
1121,2020-11-08,6835.5,861.5,5265.5,1253.0,2141.35,5322.5,2249.5,5234.5,1409.0,2365.0,3009.0,1554.5,926.5,1118.0,655291.88,679.5,4545.76,2439.5,일요일
1122,2020-11-09,8341.0,864.0,5412.0,1257.0,2112.0,5215.0,2374.0,5523.0,1529.0,2301.0,3010.0,1671.0,958.0,1123.0,703682.38,651.0,4757.02,2424.0,월요일
1123,2020-11-10,6302.0,718.0,5313.5,1278.0,1996.0,5173.0,1811.0,5831.0,1269.0,2304.0,2738.0,1789.0,764.0,1302.0,721450.53,635.0,4827.52,2465.0,화요일
1124,2020-11-11,5856.0,751.0,5976.0,1271.0,1739.5,6332.0,1942.8,5687.0,1260.0,2244.0,2608.0,2368.0,800.0,1520.0,455707.38,744.0,4755.03,2359.0,수요일
1125,2020-11-12,6067.0,752.0,5662.0,1261.0,1600.0,6212.0,2024.4,5384.0,1217.0,2290.0,2662.0,1931.0,733.0,1468.0,557881.98,713.0,4951.84,2371.0,목요일
1126,2020-11-13,6547.0,840.0,6158.0,1223.0,2061.0,5358.0,2097.0,5134.0,1032.0,2344.0,2866.0,1787.0,947.0,1327.0,501516.38,813.0,5180.0,2177.0,금요일
1127,2020-11-14,7103.0,785.0,4945.0,1202.0,2074.5,5653.0,2200.0,4991.0,1207.0,2515.0,3004.0,2234.0,973.0,1319.0,700306.3,750.0,5383.0,2044.0,토요일
1128,2020-11-15,7585.0,788.0,5344.0,1222.5,2066.25,5397.0,2245.7,5111.0,1226.0,2599.0,3065.0,2206.0,1006.0,1338.0,876973.99,687.5,5226.0,2212.5,일요일
